GEOID,NAMELSAD,SidewalkStepLFt,StreetLFt,Ratio
420035235021,Block Group 1,8922.179907,54060.38127,0.16504101
420035236001,Block Group 1,6049.365703,77025.85063,0.078536824
420035236002,Block Group 2,3168.653333,14125.08674,0.224328062
420035236003,Block Group 3,6590.224272,26770.4444,0.246175378
420035237011,Block Group 1,17176.26812,26157.43587,0.656649536
420035237012,Block Group 2,1538.156307,51460.11683,0.029890261
420035237013,Block Group 3,,24564.17181,0
420035237014,Block Group 4,9461.061816,23593.0965,0.401009754
420035237021,Block Group 1,5644.738793,61063.47047,0.092440517
420035237022,Block Group 2,9653.98574,36740.02403,0.262764818
420035237023,Block Group 3,4794.817348,18136.67587,0.264371343
420035237024,Block Group 4,1022.059804,9805.142778,0.104237116
420035238001,Block Group 1,3312.722595,32778.44042,0.10106407
420035238002,Block Group 2,2515.463983,21419.02938,0.117440615
420035238003,Block Group 3,4516.697938,22060.35323,0.204742775
420035238004,Block Group 4,1017.810761,25699.6079,0.039604136
420035240001,Block Group 1,16675.46126,17319.13854,0.962834336
420035240002,Block Group 2,18505.80257,25840.66326,0.716150448
420035240003,Block Group 3,18105.02631,17177.34637,1.05400601
420035251001,Block Group 1,31481.53574,57783.79989,0.544815948
420035252001,Block Group 1,31801.55248,23196.02022,1.370991755
420035252002,Block Group 2,38228.36172,31937.78777,1.196963359
420035253001,Block Group 1,10256.79165,20641.20028,0.496908683
420035253002,Block Group 2,35049.84651,26003.65036,1.347881779
420035261011,Block Group 1,,64647.90924,0
420035261012,Block Group 2,22458.69789,181824.3981,0.123518615
420035261013,Block Group 3,124.2298076,44743.91229,0.002776463
420035261014,Block Group 4,11740.54138,42309.0919,0.277494525
420035261021,Block Group 1,5363.936495,116731.9444,0.045950888
420035262011,Block Group 1,1669.784686,28228.85762,0.059151692
420035262012,Block Group 2,3253.2057,73481.07739,0.0442727
420035262021,Block Group 1,1754.516374,32648.18232,0.053740094
420035262022,Block Group 2,3438.399042,99782.77077,0.034458845
420035262023,Block Group 3,,15082.78661,0
420035263011,Block Group 1,379.2749353,38769.16361,0.009782902
420035263012,Block Group 2,,49059.66704,0
420035263021,Block Group 1,1179.941854,46368.6266,0.025446987
420035263022,Block Group 2,5204.669605,13925.36078,0.37375474
420035263023,Block Group 3,5443.750397,29150.19943,0.186748307
420035263024,Block Group 4,5031.370676,13834.33975,0.363687084
420035509001,Block Group 1,27921.39766,24875.17281,1.122460449
420035509002,Block Group 2,38598.71362,32114.34404,1.201915056
420035512001,Block Group 1,41411.52799,19580.61615,2.114924661
420035512002,Block Group 2,27825.45348,19965.86995,1.393650942
420035512003,Block Group 3,27663.39113,28236.63518,0.979698571
420035513001,Block Group 1,19689.85306,39454.39141,0.499053524
420035513002,Block Group 2,5075.370981,76439.61771,0.066397127
420035519001,Block Group 1,21495.1461,24154.06362,0.889918419
420035519002,Block Group 2,47692.72108,25490.99329,1.87096362
420035520001,Block Group 1,14087.97427,11001.39492,1.280562544
420035520002,Block Group 2,14512.61954,12320.09194,1.177963574
420035520003,Block Group 3,14609.18512,8316.591455,1.756631332
420035520004,Block Group 4,16516.32291,17024.30084,0.970161598
420035521001,Block Group 1,34252.10088,27193.07583,1.259589062
420035521002,Block Group 2,18557.27987,11412.63536,1.626029333
420035522001,Block Group 1,34767.96463,37277.6261,0.932676467
420035523001,Block Group 1,20722.44624,15375.19306,1.347784458
420035523002,Block Group 2,22459.71816,19024.79179,1.180550011
420035523003,Block Group 3,35208.51467,23623.83153,1.490381212
420035524001,Block Group 1,11731.10081,15928.94005,0.736464622
420035524002,Block Group 2,14563.15836,19796.89024,0.735628585
420035524003,Block Group 3,37675.40536,38326.44909,0.9830132
420035604001,Block Group 1,30100.58338,18210.11642,1.652959415
420035604002,Block Group 2,14373.55308,7589.763009,1.893807892
420035605001,Block Group 1,22071.27126,10181.95909,2.167684143
420035605002,Block Group 2,24098.03283,15589.80001,1.54575638
420035606001,Block Group 1,20414.79439,11251.36324,1.814428523
420035606002,Block Group 2,20497.98518,8732.782081,2.347245698
420035610001,Block Group 1,17687.69697,11129.44404,1.589270488
420035610002,Block Group 2,18131.34891,12672.88119,1.430720343
420035611001,Block Group 1,31053.97195,21124.96357,1.470013042
420035612001,Block Group 1,18393.3589,8170.560305,2.251174731
420035612002,Block Group 2,19988.25967,9225.655568,2.166595048
420035614001,Block Group 1,624.8689894,12757.91012,0.048978946
420035614002,Block Group 2,16659.3423,21377.28327,0.779301191
420035614003,Block Group 3,18277.46403,13740.29818,1.330208689
420035614004,Block Group 4,12191.83236,15576.20412,0.782721661
420035615001,Block Group 1,19088.28513,19684.14158,0.969729112
420035615002,Block Group 2,13117.81757,6814.877333,1.924879486
420035615003,Block Group 3,27781.84893,19742.31663,1.40722335
420035616001,Block Group 1,9238.507547,5486.577012,1.683838125
420035616002,Block Group 2,15598.08017,22258.96583,0.700754936
420035616003,Block Group 3,8323.425365,8717.056216,0.954843603
420035616004,Block Group 4,10735.16259,6824.153122,1.573112794
420035617001,Block Group 1,18031.40217,18510.93648,0.974094541
420035617002,Block Group 2,16732.50525,10242.53776,1.633628857
420035619001,Block Group 1,15153.34729,13584.83494,1.115460538
420035619002,Block Group 2,34456.29262,27233.58861,1.265213083
420035620001,Block Group 1,6950.504255,2449.539637,2.837473682
420035620002,Block Group 2,14677.79248,6929.416961,2.118185782
420035620003,Block Group 3,18656.90264,10270.71849,1.816513875
420035623001,Block Group 1,17606.23022,21982.11888,0.800934174
420035623002,Block Group 2,18198.05502,11510.18443,1.581039395
420035623003,Block Group 3,15431.25109,19907.30074,0.775155371
420035623004,Block Group 4,13032.33614,5621.846003,2.318159576
420035623005,Block Group 5,13400.32644,17848.2919,0.750790413
420035623006,Block Group 6,10953.53973,6238.167872,1.755890505
420035624001,Block Group 1,14717.63677,24818.36751,0.593013894
420035624002,Block Group 2,19548.06604,15687.30272,1.24610753
420035624003,Block Group 3,12414.96722,8319.104085,1.492344258
420035624004,Block Group 4,27526.7855,16171.10976,1.702219941
420035624005,Block Group 5,14385.66396,7114.737149,2.021952977
420035625001,Block Group 1,15261.63638,19857.027,0.768576101
420035625002,Block Group 2,9130.765082,19666.30996,0.464284612
420035625003,Block Group 3,17506.33584,20363.91935,0.859674188
420035625004,Block Group 4,25900.86277,15714.08208,1.648258081
420035626001,Block Group 1,20266.48383,30134.82102,0.672527101
420035626002,Block Group 2,27836.77738,31484.37194,0.884145869
420035626003,Block Group 3,23922.98182,21996.95234,1.087558924
420035626004,Block Group 4,12888.21602,13207.5141,0.975824513
420035627001,Block Group 1,24377.60579,22249.53923,1.095645422
420035627002,Block Group 2,59326.32902,18381.70948,3.227465274
420035628001,Block Group 1,18017.04423,19477.7568,0.925006119
420035628002,Block Group 2,17044.41509,16110.76956,1.057951641
420035629001,Block Group 1,37074.43612,28538.09888,1.299120739
420035629002,Block Group 2,8109.186525,28336.47574,0.286174844
420035629003,Block Group 3,28354.52313,29691.09481,0.954984089
420035630001,Block Group 1,35691.24087,31422.19963,1.135860675
420035630002,Block Group 2,14230.16093,17265.8319,0.82418044
420035630003,Block Group 3,10036.91727,12832.93518,0.782121715
420035630004,Block Group 4,3393.271454,11907.04963,0.284980038
420035631001,Block Group 1,11030.74917,31805.48045,0.346819133
420035631002,Block Group 2,27546.9394,27048.90506,1.018412366
420035631003,Block Group 3,6369.255036,12630.27445,0.504284769
420035632001,Block Group 1,19472.21186,16665.62108,1.168406012
420035632002,Block Group 2,22410.93122,17667.47288,1.26848539
420035632003,Block Group 3,30672.7496,20165.96057,1.521016046
420035633001,Block Group 1,4834.953273,70385.92384,0.068692048
420035633002,Block Group 2,,146125.6826,0
420035638001,Block Group 1,479.901035,60895.38156,0.007880746
420035638002,Block Group 2,5152.577817,66590.00949,0.077377641
420035638003,Block Group 3,11601.89668,32304.95781,0.359136723
420035638004,Block Group 4,1392.206911,12170.67856,0.114390246
420035638005,Block Group 5,16347.80463,20516.05891,0.796829679
420035638006,Block Group 6,3830.877543,13459.91067,0.284613891
420035639001,Block Group 1,17481.42329,23882.64595,0.731971798
420035639002,Block Group 2,26656.54919,34504.57072,0.772551248
420035639003,Block Group 3,18984.63523,14745.77849,1.287462391
420035639004,Block Group 4,29417.98704,13118.64937,2.24245547
420035640001,Block Group 1,77644.85311,205470.5254,0.377888035
420035640002,Block Group 2,36215.8964,139710.0865,0.259221773
420035640003,Block Group 3,3208.678599,14470.26113,0.221742964
420035641001,Block Group 1,6005.841381,29186.58469,0.205774038
420035641002,Block Group 2,6803.612498,19547.15114,0.34806159
420035642001,Block Group 1,74.96932317,34021.04018,0.002203616
420035642002,Block Group 2,1706.803277,43375.26975,0.039349687
420035642003,Block Group 3,2230.703078,55465.35023,0.040217957
420035644001,Block Group 1,4736.521691,44232.39488,0.107082642
420035644002,Block Group 2,6210.365925,31943.64515,0.19441632
420035644003,Block Group 3,173.1940511,38068.52379,0.004549534
420035644004,Block Group 4,8124.351362,61543.5403,0.132009815
420035644005,Block Group 5,3934.641911,16971.07018,0.231844066
420035644006,Block Group 6,8700.984428,26329.73612,0.330462272
420035644007,Block Group 7,1969.93435,3162.863366,0.62283258
420035645001,Block Group 1,2616.356477,96515.35239,0.02710819
420035645002,Block Group 2,,95055.94135,0
420035645003,Block Group 3,17335.57061,26753.1068,0.647983456
420039800001,Block Group 1,11466.92769,3707.45118,3.092940981
420039801001,Block Group 1,24537.46096,20199.11874,1.214778787
420039803001,Block Group 1,3868.097255,3221.270114,1.20079879
420039804001,Block Group 1,3242.123445,18304.10957,0.177125439
420039805001,Block Group 1,31768.24829,30188.68761,1.052322933
420039806001,Block Group 1,40414.06257,46203.83905,0.874690575
420039807001,Block Group 1,27695.23092,19519.26915,1.418866183
420039808001,Block Group 1,17130.04356,8716.295902,1.965289356
420039809001,Block Group 1,15824.77372,17089.37832,0.92600055
420039810001,Block Group 1,6121.119267,3769.298067,1.623941423
420039811001,Block Group 1,7645.350565,4327.467375,1.766703224
420039812001,Block Group 1,31844.77914,10014.3523,3.179914008
420039818001,Block Group 1,14588.90832,9012.302205,1.618777088
420039822001,Block Group 1,51352.28584,12695.0221,4.045072582
420059501001,Block Group 1,,,
420059501002,Block Group 2,,,
420059501003,Block Group 3,,,
420059501004,Block Group 4,,,
420059502001,Block Group 1,,,
420059502002,Block Group 2,,,
420059503001,Block Group 1,,,
420059503002,Block Group 2,,,
420059503003,Block Group 3,,,
420059504001,Block Group 1,,,
420059504002,Block Group 2,,,
420059504003,Block Group 3,,,
420059505001,Block Group 1,,,
420059505002,Block Group 2,,,
420059505003,Block Group 3,,,
420059505004,Block Group 4,,,
420059506001,Block Group 1,,,
420059506002,Block Group 2,,,
420059506003,Block Group 3,,,
420059507001,Block Group 1,,,
420059507002,Block Group 2,,,
420059507003,Block Group 3,,,
420059507004,Block Group 4,,,
420059508001,Block Group 1,,,
420059508002,Block Group 2,,,
420059508003,Block Group 3,,,
420059508004,Block Group 4,,,
420059509001,Block Group 1,,,
420059509002,Block Group 2,,,
420059509003,Block Group 3,,,
420059509004,Block Group 4,,,
420059510001,Block Group 1,,,
420059510002,Block Group 2,,,
420059510003,Block Group 3,,,
420059511001,Block Group 1,,,
420059511002,Block Group 2,,,
420059511003,Block Group 3,,,
420059511004,Block Group 4,,,
420059511005,Block Group 5,,,
420059511006,Block Group 6,,,
420059512001,Block Group 1,,,
420059512002,Block Group 2,,,
420059512003,Block Group 3,,,
420059512004,Block Group 4,,,
420059512005,Block Group 5,,,
420059513001,Block Group 1,,,
420059513002,Block Group 2,,,
420059513003,Block Group 3,,,
420059514001,Block Group 1,,,
420059514002,Block Group 2,,,
420059514003,Block Group 3,,,
420059515001,Block Group 1,,,
420059515002,Block Group 2,,,
420059515003,Block Group 3,,,
420059515004,Block Group 4,,,
420059516001,Block Group 1,,,
420059516002,Block Group 2,,,
420059516003,Block Group 3,,,
420059517001,Block Group 1,,,
420059517002,Block Group 2,,,
420059517003,Block Group 3,,,
420059518001,Block Group 1,,,
420059518002,Block Group 2,,,
420059518003,Block Group 3,,,
420059519001,Block Group 1,,,
420059519002,Block Group 2,,,
420076006011,Block Group 1,,,
420076006012,Block Group 2,,,
420076006021,Block Group 1,,,
420076006022,Block Group 2,,,
420076007001,Block Group 1,,,
420076007002,Block Group 2,,,
420076007003,Block Group 3,,,
420076007004,Block Group 4,,,
420076007005,Block Group 5,,,
420076010001,Block Group 1,,,
420076010002,Block Group 2,,,
420076010003,Block Group 3,,,
420076011001,Block Group 1,,,
420076011002,Block Group 2,,,
420076012001,Block Group 1,,,
420076012002,Block Group 2,,,
420076012003,Block Group 3,,,
420076013001,Block Group 1,,,
420076013002,Block Group 2,,,
420076014001,Block Group 1,,,
420076014002,Block Group 2,,,
420076014003,Block Group 3,,,
420076016001,Block Group 1,,,
420076016002,Block Group 2,,,
420076017001,Block Group 1,,,
420076017002,Block Group 2,,,
420076018001,Block Group 1,,,
420076018002,Block Group 2,,,
420076018003,Block Group 3,,,
420076018004,Block Group 4,,,
420076018005,Block Group 5,,,
420076018006,Block Group 6,,,
420076021001,Block Group 1,,,
420076021002,Block Group 2,,,
420076021003,Block Group 3,,,
420076023001,Block Group 1,,,
420076023002,Block Group 2,,,
420076024001,Block Group 1,,,
420076024002,Block Group 2,,,
420076025001,Block Group 1,,,
420076026011,Block Group 1,,,
420076026012,Block Group 2,,,
420076026013,Block Group 3,,,
420076026021,Block Group 1,,,
420076026022,Block Group 2,,,
420076027011,Block Group 1,,,
420076027012,Block Group 2,,,
420076027021,Block Group 1,,,
420076027022,Block Group 2,,,
420076027023,Block Group 3,,,
420076028001,Block Group 1,,,
420076028002,Block Group 2,,,
420076028003,Block Group 3,,,
420076029001,Block Group 1,,,
420076029002,Block Group 2,,,
420076030001,Block Group 1,,,
420076030002,Block Group 2,,,
420076030003,Block Group 3,,,
420076032021,Block Group 1,,,
420076032022,Block Group 2,,,
420076032023,Block Group 3,,,
420076033001,Block Group 1,,,
420076033002,Block Group 2,,,
420076034001,Block Group 1,,,
420076034002,Block Group 2,,,
420076035001,Block Group 1,,,
420076035002,Block Group 2,,,
420076036001,Block Group 1,,,
420076037001,Block Group 1,,,
420076037002,Block Group 2,,,
420076037003,Block Group 3,,,
420076037004,Block Group 4,,,
420076038011,Block Group 1,,,
420076038012,Block Group 2,,,
420076038021,Block Group 1,,,
420076038031,Block Group 1,,,
420076038032,Block Group 2,,,
420076039001,Block Group 1,,,
420076039002,Block Group 2,,,
420076040001,Block Group 1,,,
420076040002,Block Group 2,,,
420076041001,Block Group 1,,,
420076041002,Block Group 2,,,
420076042001,Block Group 1,,,
420076042002,Block Group 2,,,
420076045001,Block Group 1,,,
420076045002,Block Group 2,,,
420076045003,Block Group 3,,,
420076046001,Block Group 1,,,
420076046002,Block Group 2,,,
420076046003,Block Group 3,,,
420076047001,Block Group 1,,,
420076048001,Block Group 1,,,
420076048002,Block Group 2,,,
420076048003,Block Group 3,,,
420076049011,Block Group 1,,,
420076049012,Block Group 2,,,
420076049013,Block Group 3,,,
420076049014,Block Group 4,,,
420076049021,Block Group 1,,,
420076049022,Block Group 2,,,
420076049023,Block Group 3,,,
420076049024,Block Group 4,,,
420076050011,Block Group 1,,,
420076050012,Block Group 2,,,
420076050021,Block Group 1,,,
420076050022,Block Group 2,,,
420076050023,Block Group 3,,,
420076051001,Block Group 1,,,
420076051002,Block Group 2,,,
420076051003,Block Group 3,,,
420076051004,Block Group 4,,,
420076052001,Block Group 1,,,
420076052002,Block Group 2,,,
420076053001,Block Group 1,,,
420076053002,Block Group 2,,,
420076053003,Block Group 3,,,
420076054001,Block Group 1,,,
420076054002,Block Group 2,,,
420076054003,Block Group 3,,,
420076055001,Block Group 1,,,
420076055002,Block Group 2,,,
420076055003,Block Group 3,,,
420076056001,Block Group 1,,,
420076056002,Block Group 2,,,
420076056003,Block Group 3,,,
420076057001,Block Group 1,,,
420076057002,Block Group 2,,,
420076057003,Block Group 3,,,
420076058001,Block Group 1,,,
420076058002,Block Group 2,,,
420076058003,Block Group 3,,,
420076058004,Block Group 4,,,
420076058005,Block Group 5,,,
420199021001,Block Group 1,,,
420199021002,Block Group 2,,,
420199022001,Block Group 1,,,
420199022002,Block Group 2,,,
420199023001,Block Group 1,,,
420199023002,Block Group 2,,,
420199023003,Block Group 3,,,
420199024001,Block Group 1,,,
420199024002,Block Group 2,,,
420199025001,Block Group 1,,,
420199025002,Block Group 2,,,
420199025003,Block Group 3,,,
420199026001,Block Group 1,,,
420199026002,Block Group 2,,,
420199027001,Block Group 1,,,
420199028001,Block Group 1,,,
420199028002,Block Group 2,,,
420199029001,Block Group 1,,,
420199030001,Block Group 1,,,
420199030002,Block Group 2,,,
420199030003,Block Group 3,,,
420199031001,Block Group 1,,,
420199031002,Block Group 2,,,
420199101001,Block Group 1,,,
420199101002,Block Group 2,,,
420199101003,Block Group 3,,,
420199102001,Block Group 1,,,
420199102002,Block Group 2,,,
420199102003,Block Group 3,,,
420199102004,Block Group 4,,,
420199103011,Block Group 1,,,
420199103012,Block Group 2,,,
420199103013,Block Group 3,,,
420199103021,Block Group 1,,,
420199103022,Block Group 2,,,
420199103023,Block Group 3,,,
420199104001,Block Group 1,,,
420199104002,Block Group 2,,,
420199105001,Block Group 1,,,
420199106001,Block Group 1,,,
420199106002,Block Group 2,,,
420199106003,Block Group 3,,,
420199107001,Block Group 1,,,
420199107002,Block Group 2,,,
420199108001,Block Group 1,,,
420199108002,Block Group 2,,,
420199109001,Block Group 1,,,
420199109002,Block Group 2,,,
420199109003,Block Group 3,,,
420199109004,Block Group 4,,,
420199110001,Block Group 1,,,
420199110002,Block Group 2,,,
420199110003,Block Group 3,,,
420199110004,Block Group 4,,,
420199110005,Block Group 5,,,
420199111001,Block Group 1,,,
420199111002,Block Group 2,,,
420199111003,Block Group 3,,,
420199112001,Block Group 1,,,
420199112002,Block Group 2,,,
420199112003,Block Group 3,,,
420199113001,Block Group 1,,,
420199113002,Block Group 2,,,
420199113003,Block Group 3,,,
420199113004,Block Group 4,,,
420199114001,Block Group 1,,,
420199114002,Block Group 2,,,
420199114003,Block Group 3,,,
420199115011,Block Group 1,,,
420199115012,Block Group 2,,,
420199115013,Block Group 3,,,
420199115014,Block Group 4,,,
420199115021,Block Group 1,,,
420199115022,Block Group 2,,,
420199115023,Block Group 3,,,
420199116001,Block Group 1,,,
420199116002,Block Group 2,,,
420199116003,Block Group 3,,,
420199116004,Block Group 4,,,
420199117001,Block Group 1,,,
420199117002,Block Group 2,,,
420199117003,Block Group 3,,,
420199118001,Block Group 1,,,
420199118002,Block Group 2,,,
420199118003,Block Group 3,,,
420199118004,Block Group 4,,,
420199118005,Block Group 5,,,
420199119001,Block Group 1,,,
420199119002,Block Group 2,,,
420199119003,Block Group 3,,,
420199119004,Block Group 4,,,
420199120011,Block Group 1,,,
420199120012,Block Group 2,,,
420199120021,Block Group 1,,,
420199120022,Block Group 2,,,
420199121011,Block Group 1,,,
420199121012,Block Group 2,,,
420199121021,Block Group 1,,,
420199121022,Block Group 2,,,
420199122001,Block Group 1,,,
420199122002,Block Group 2,,,
420199123011,Block Group 1,,,
420199123012,Block Group 2,,,
420199123031,Block Group 1,,,
420199123041,Block Group 1,,,
420199124011,Block Group 1,,,
420199124012,Block Group 2,,,
420199124021,Block Group 1,,,
420199124022,Block Group 2,,,
420199124023,Block Group 3,,,
420199124024,Block Group 4,,,
420199127001,Block Group 1,,,
420199127002,Block Group 2,,,
420199127003,Block Group 3,,,
420199127004,Block Group 4,,,
420199127005,Block Group 5,,,
420199128001,Block Group 1,,,
420199128002,Block Group 2,,,
420199128003,Block Group 3,,,
420199128004,Block Group 4,,,
420512601001,Block Group 1,,,
420512601002,Block Group 2,,,
420512601003,Block Group 3,,,
420512601004,Block Group 4,,,
420512602001,Block Group 1,,,
420512602002,Block Group 2,,,
420512602003,Block Group 3,,,
420512603001,Block Group 1,,,
420512603002,Block Group 2,,,
420512604011,Block Group 1,,,
420512604012,Block Group 2,,,
420512604021,Block Group 1,,,
420512604022,Block Group 2,,,
420512604023,Block Group 3,,,
420512605001,Block Group 1,,,
420512605002,Block Group 2,,,
420512605003,Block Group 3,,,
420512605004,Block Group 4,,,
420512606001,Block Group 1,,,
420512606002,Block Group 2,,,
420512606003,Block Group 3,,,
420512607001,Block Group 1,,,
420512607002,Block Group 2,,,
420512607003,Block Group 3,,,
420512608001,Block Group 1,,,
420512608002,Block Group 2,,,
420512608003,Block Group 3,,,
420512609001,Block Group 1,,,
420512609002,Block Group 2,,,
420512609003,Block Group 3,,,
420512610001,Block Group 1,,,
420512610002,Block Group 2,,,
420512611001,Block Group 1,,,
420512611002,Block Group 2,,,
420512612001,Block Group 1,,,
420512612002,Block Group 2,,,
420512613001,Block Group 1,,,
420512613002,Block Group 2,,,
420512613003,Block Group 3,,,
420512613004,Block Group 4,,,
420512614011,Block Group 1,,,
420512614012,Block Group 2,,,
420512614021,Block Group 1,,,
420512614022,Block Group 2,,,
420512615001,Block Group 1,,,
420512615002,Block Group 2,,,
420512615003,Block Group 3,,,
420512616001,Block Group 1,,,
420512616002,Block Group 2,,,
420512617001,Block Group 1,,,
420512617002,Block Group 2,,,
420512618001,Block Group 1,,,
420512618002,Block Group 2,,,
420512619001,Block Group 1,,,
420512619002,Block Group 2,,,
420512619003,Block Group 3,,,
420512620001,Block Group 1,,,
420512620002,Block Group 2,,,
420512620003,Block Group 3,,,
420512620004,Block Group 4,,,
420512621001,Block Group 1,,,
420512621002,Block Group 2,,,
420512622001,Block Group 1,,,
420512622002,Block Group 2,,,
420512622003,Block Group 3,,,
420512623001,Block Group 1,,,
420512623002,Block Group 2,,,
420512623003,Block Group 3,,,
420512624001,Block Group 1,,,
420512624002,Block Group 2,,,
420512625001,Block Group 1,,,
420512625002,Block Group 2,,,
420512626001,Block Group 1,,,
420512626002,Block Group 2,,,
420512627011,Block Group 1,,,
420512627012,Block Group 2,,,
420512627013,Block Group 3,,,
420512627021,Block Group 1,,,
420512627022,Block Group 2,,,
420512628001,Block Group 1,,,
420512628002,Block Group 2,,,
420512628003,Block Group 3,,,
420512628004,Block Group 4,,,
420512628005,Block Group 5,,,
420512628006,Block Group 6,,,
420512629001,Block Group 1,,,
420512629002,Block Group 2,,,
420512629003,Block Group 3,,,
420512629004,Block Group 4,,,
420512630001,Block Group 1,,,
420512630002,Block Group 2,,,
420512631001,Block Group 1,,,
420512631002,Block Group 2,,,
420512631003,Block Group 3,,,
420512631004,Block Group 4,,,
420512632001,Block Group 1,,,
420512632002,Block Group 2,,,
420512633001,Block Group 1,,,
420599701001,Block Group 1,,,
420599701002,Block Group 2,,,
420599701003,Block Group 3,,,
420599701004,Block Group 4,,,
420599701005,Block Group 5,,,
420599701006,Block Group 6,,,
420599701007,Block Group 7,,,
420599701008,Block Group 8,,,
420599702001,Block Group 1,,,
420599702002,Block Group 2,,,
420599702003,Block Group 3,,,
420599703001,Block Group 1,,,
420599703002,Block Group 2,,,
420599703003,Block Group 3,,,
420599703004,Block Group 4,,,
420599703005,Block Group 5,,,
420599704001,Block Group 1,,,
420599704002,Block Group 2,,,
420599704003,Block Group 3,,,
420599704004,Block Group 4,,,
420599705011,Block Group 1,,,
420599705012,Block Group 2,,,
420599705021,Block Group 1,,,
420599705022,Block Group 2,,,
420599705023,Block Group 3,,,
420599705024,Block Group 4,,,
420599706001,Block Group 1,,,
420599706002,Block Group 2,,,
420599706003,Block Group 3,,,
420599706004,Block Group 4,,,
420599707001,Block Group 1,,,
420599707002,Block Group 2,,,
420599707003,Block Group 3,,,
420599708001,Block Group 1,,,
420599708002,Block Group 2,,,
420599708003,Block Group 3,,,
420599708004,Block Group 4,,,
420639601001,Block Group 1,,,
420639601002,Block Group 2,,,
420639601003,Block Group 3,,,
420639602001,Block Group 1,,,
420639602002,Block Group 2,,,
420639602003,Block Group 3,,,
420639602004,Block Group 4,,,
420639603001,Block Group 1,,,
420639603002,Block Group 2,,,
420639603003,Block Group 3,,,
420639604001,Block Group 1,,,
420639604002,Block Group 2,,,
420639604003,Block Group 3,,,
420639604004,Block Group 4,,,
420639605001,Block Group 1,,,
420639605002,Block Group 2,,,
420639605003,Block Group 3,,,
420639606001,Block Group 1,,,
420639606002,Block Group 2,,,
420639606003,Block Group 3,,,
420639607001,Block Group 1,,,
420639607002,Block Group 2,,,
420639607003,Block Group 3,,,
420639607004,Block Group 4,,,
420639608001,Block Group 1,,,
420639608002,Block Group 2,,,
420639608003,Block Group 3,,,
420639609001,Block Group 1,,,
420639609002,Block Group 2,,,
420639610001,Block Group 1,,,
420639610002,Block Group 2,,,
420639611011,Block Group 1,,,
420639611012,Block Group 2,,,
420639611013,Block Group 3,,,
420639611014,Block Group 4,,,
420639611021,Block Group 1,,,
420639611022,Block Group 2,,,
420639612001,Block Group 1,,,
420639612002,Block Group 2,,,
420639612003,Block Group 3,,,
420639613001,Block Group 1,,,
420639613002,Block Group 2,,,
420639613003,Block Group 3,,,
420639614001,Block Group 1,,,
420639614002,Block Group 2,,,
420639614003,Block Group 3,,,
420639615001,Block Group 1,,,
420639615002,Block Group 2,,,
420639615003,Block Group 3,,,
420639615004,Block Group 4,,,
420639616001,Block Group 1,,,
420639616002,Block Group 2,,,
420639616003,Block Group 3,,,
420639617001,Block Group 1,,,
420639617002,Block Group 2,,,
420639618001,Block Group 1,,,
420639618002,Block Group 2,,,
420639619001,Block Group 1,,,
420639619002,Block Group 2,,,
420639619003,Block Group 3,,,
420639619004,Block Group 4,,,
420639620001,Block Group 1,,,
420639620002,Block Group 2,,,
420639620003,Block Group 3,,,
420639621001,Block Group 1,,,
420639621002,Block Group 2,,,
420639621003,Block Group 3,,,
420639621004,Block Group 4,,,
420639622001,Block Group 1,,,
420639622002,Block Group 2,,,
420730001001,Block Group 1,,,
420730001002,Block Group 2,,,
420730002001,Block Group 1,,,
420730003001,Block Group 1,,,
420730003002,Block Group 2,,,
420730003003,Block Group 3,,,
420730004001,Block Group 1,,,
420730004002,Block Group 2,,,
420730006001,Block Group 1,,,
420730007001,Block Group 1,,,
420730007002,Block Group 2,,,
420730008001,Block Group 1,,,
420730008002,Block Group 2,,,
420730009001,Block Group 1,,,
420730009002,Block Group 2,,,
420730010001,Block Group 1,,,
420730010002,Block Group 2,,,
420730101001,Block Group 1,,,
420730101002,Block Group 2,,,
420730101003,Block Group 3,,,
420730101004,Block Group 4,,,
420730102011,Block Group 1,,,
420730102012,Block Group 2,,,
420730102021,Block Group 1,,,
420730102022,Block Group 2,,,
420730102023,Block Group 3,,,
420730102024,Block Group 4,,,
420730103001,Block Group 1,,,
420730104001,Block Group 1,,,
420730104002,Block Group 2,,,
420730104003,Block Group 3,,,
420730105001,Block Group 1,,,
420730105002,Block Group 2,,,
420730105003,Block Group 3,,,
420730105004,Block Group 4,,,
420730106001,Block Group 1,,,
420730106002,Block Group 2,,,
420730107001,Block Group 1,,,
420730107002,Block Group 2,,,
420730108001,Block Group 1,,,
420730108002,Block Group 2,,,
420730108003,Block Group 3,,,
420730108004,Block Group 4,,,
420730109001,Block Group 1,,,
420730109002,Block Group 2,,,
420730109003,Block Group 3,,,
420730110001,Block Group 1,,,
420730110002,Block Group 2,,,
420730110003,Block Group 3,,,
420730110004,Block Group 4,,,
420730110005,Block Group 5,,,
420730111001,Block Group 1,,,
420730111002,Block Group 2,,,
420730111003,Block Group 3,,,
420730111004,Block Group 4,,,
420730112001,Block Group 1,,,
420730112002,Block Group 2,,,
420730112003,Block Group 3,,,
420730113001,Block Group 1,,,
420730113002,Block Group 2,,,
420730113003,Block Group 3,,,
420730113004,Block Group 4,,,
420730114001,Block Group 1,,,
420730114002,Block Group 2,,,
420730115001,Block Group 1,,,
420730115002,Block Group 2,,,
420730115003,Block Group 3,,,
